customer_id,company_name,first_name,last_name,email,phone,address,city,state,zip_code,customer_type,credit_limit,payment_terms,created_date
CUST-00472,,Ronald,Bailey,karen82@example.org,001-519-404-3223x023,0739 Anthony Stream Apt. 546,Lake Bryan,NC,21350,B2C,1000.0,Due on Receipt,2024-06-18
CUST-00473,,Nicholas,Jackson,patelgabrielle@example.com,512-431-2616,888 Mercado Estate Apt. 762,Ramirezview,GA,79967,B2C,1000.0,Due on Receipt,2023-11-30
CUST-00474,"Yates, Houston and Gonzalez",Kenneth,Barton,lho@example.org,001-420-538-1876x920,08981 Amber Corner,Alicialand,NC,34534,B2B,49376.18,Net 60,2024-01-05
CUST-00475,,Martin,Taylor,bradleyhenry@example.org,(331)782-9716,45000 Kimberly Spurs Apt. 015,Port Judy,AZ,83999,B2C,1000.0,Due on Receipt,2024-09-14
CUST-00476,,Christopher,Watts,gbenton@example.com,+1-350-690-2556,2182 Mitchell Pike Apt. 224,West Nicolaston,GA,66973,B2C,1000.0,Due on Receipt,2024-05-19
CUST-00477,Johnson-Greene,Aaron,Green,nicholasfields@example.org,(684)582-6691x362,0542 Blair Plaza Apt. 706,East Robert,UT,81006,B2B,34064.64,Net 60,2024-08-23
CUST-00478,,Steve,Kelly,bartonkimberly@example.net,(321)204-0164,428 Jimenez Gateway Apt. 638,South Josephberg,NC,88712,B2C,1000.0,Due on Receipt,2023-08-06
CUST-00479,,Donald,Ross,jessica89@example.net,+1-646-642-0362x5863,0646 Michael Terrace,Katherineton,NC,24957,B2C,1000.0,Due on Receipt,2024-04-25
CUST-00480,,Kristina,Griffith,matthew24@example.org,001-201-576-4644x898,3888 Maria Harbor,Jessicaberg,PA,61538,B2C,1000.0,Due on Receipt,2024-10-02
CUST-00481,"Brown, Watts and Johnson",Gloria,Brown,john33@example.com,384.395.1632,978 Griffith Turnpike,New Brandonborough,MD,32101,B2B,10984.54,Net 60,2024-09-19
CUST-00482,,Christopher,Shelton,zrobinson@example.net,830-260-1198x75617,30091 Osborne Creek,Port Carla,ME,02220,B2C,1000.0,Due on Receipt,2023-12-23
CUST-00483,,Haley,Cook,sbaker@example.net,460-293-6595,9118 Rodriguez Highway,East Randy,OH,63067,B2C,1000.0,Due on Receipt,2024-03-09
CUST-00484,Willis Group,James,Briggs,shellyobrien@example.net,(313)674-5561,428 Shepard Canyon,Crystalmouth,NC,31650,B2B,42566.97,Net 30,2024-07-03
CUST-00485,Patterson-Burch,Julia,Stone,wilsondavid@example.org,3302835669,71531 Katrina Glens Suite 506,South Ashley,GA,64121,B2B,35307.49,Due on Receipt,2024-10-15
CUST-00486,,Melanie,Coleman,christineriggs@example.com,901-434-8087x3543,33591 Curtis Land Suite 090,Victoriashire,NC,93240,B2C,1000.0,Due on Receipt,2023-08-06
CUST-00487,Mitchell-White,Alfred,Cowan,brandi26@example.net,001-399-669-9648x997,596 Dylan Port,West Andrewhaven,TX,41080,B2B,25728.14,Net 30,2024-09-01
CUST-00488,,Christine,Proctor,stephaniezamora@example.org,(834)226-6980,61760 Thompson Forge Suite 838,West Elizabeth,TX,79458,B2C,1000.0,Due on Receipt,2025-05-22
CUST-00489,Santos-Roach,Abigail,Sandoval,hufftina@example.org,(761)429-9650x826,418 Berry Key Suite 130,Stokesville,IL,88582,B2B,41426.52,Net 60,2025-03-23
CUST-00490,,Gina,Thomas,lindsayedwards@example.com,001-214-434-6823x948,00869 Solomon Loaf Apt. 016,North Christopher,FL,25841,B2C,1000.0,Due on Receipt,2025-03-10
CUST-00491,,Cheryl,Colon,williamscarl@example.net,9948149150,839 May Road,North Jessica,NC,29403,B2C,1000.0,Due on Receipt,2024-10-24
CUST-00492,,Joshua,Smith,malexander@example.com,(320)972-6629x2508,0299 Kayla Greens Apt. 688,Carlosborough,IL,26510,B2C,1000.0,Due on Receipt,2023-11-21
CUST-00493,,Shawn,Davis,stephanieedwards@example.net,(235)561-7817,119 Aaron Creek,Port Robert,OR,67779,B2C,1000.0,Due on Receipt,2024-11-18
CUST-00494,Anderson-Simpson,Ashley,Cooper,leeseth@example.net,+1-244-449-0295,8016 Mitchell Center Apt. 734,South Thomasville,OH,19083,B2B,16013.04,Net 30,2025-05-19
CUST-00495,,Steven,Gibbs,rosejones@example.org,+1-717-998-2134x8629,63831 Amy Island Suite 053,Moyertown,WA,65096,B2C,1000.0,Due on Receipt,2025-02-16
CUST-00496,,Jacqueline,Stephens,hpowell@example.com,406.373.6820x5068,35521 Shelton Shoals,Alexismouth,WA,71158,B2C,1000.0,Due on Receipt,2024-05-29
CUST-00497,Mcdaniel Group,Ashley,Oconnor,charlesduncan@example.com,001-567-890-8984,022 Melissa Union Apt. 938,Proctorview,GA,67001,B2B,11306.1,Net 60,2024-01-29
CUST-00498,,Deborah,Evans,meghan98@example.net,+1-411-545-7887x0715,6738 Anthony Ridges Suite 461,Lake Courtneymouth,UT,65368,B2C,1000.0,Due on Receipt,2024-10-03
CUST-00499,,Amanda,Cruz,melodyandrews@example.com,872.425.8937x08580,0405 James River,Ginashire,MS,05523,B2C,1000.0,Due on Receipt,2023-07-10
CUST-00500,,Emily,Jackson,kimberlycooper@example.com,642-486-7963x259,289 Clarke Village,Port Shelia,OR,72090,B2C,1000.0,Due on Receipt,2025-05-17
